# time,x_position,y_position,z_position
89.01890189,124544.29241910,55299.72115719,19176.36416841
89.02890289,125749.10957196,54499.42103891,18725.21736017
89.03890389,127126.72836723,53971.33271810,18387.98813727
89.04890489,128602.87873073,53754.34860491,18138.76161418
89.05890589,130100.44951419,53864.57845685,17948.69971731
89.06890689,131544.69262143,54291.37530223,17787.35086124
89.07890789,132869.39884895,55004.82179395,17625.76482094
89.08890889,134021.95766079,55967.40570656,17440.14731458
89.09890989,134960.45154564,57131.74428475,17210.21438601
89.10891089,135657.15788133,58443.42271391,16920.53229235
89.11891189,136097.20839864,59845.97787041,16560.36430989
89.12891289,136272.96401853,61283.71289353,16122.28415807
89.13891389,136186.11490465,62701.87500755,15602.32339977
89.14891489,135848.78751750,64048.80603403,15000.24265065
89.15891589,135283.48389496,65276.03437230,14319.51241521
89.16891689,134518.59959266,66341.51901381,13565.89470082
89.17891789,133586.73721100,67205.86596136,12746.55631697
89.18891889,132527.65351687,67836.50439550,11870.52484665
89.19891989,131387.73909391,68210.24347272,10948.47649498
89.20892089,130219.86492837,68313.35218244,9992.70846019
89.21892189,129078.02671493,68143.00861708,9015.63180594
89.22892289,128020.67401842,67703.69179360,8028.97076026
89.23892389,127104.52573999,67014.17823027,7043.30592490
89.24892489,126381.17156233,66110.00036057,6067.65401596
89.25892589,125896.87581584,65043.27911579,5109.46025357
89.26892689,125683.91990646,63874.86468128,4173.09802923
89.27892789,125763.87004248,62674.95789686,3258.12675970
89.28892889,126139.93414528,61515.88487621,2362.14376783
89.29892989,126791.97231160,60467.88244747,1481.20588648
89.30893089,127676.70331726,59598.87844465,609.84012568
89.31893189,128740.55139270,58961.26785730,-257.97243610
89.32893289,129922.64527918,58591.55635890,-1126.95734558
89.33893389,131156.73211095,58510.06972640,-1999.69265817
89.34893489,132375.39287166,58716.53740854,-2876.39430320
89.35893589,133512.81063132,59192.08769202,-3755.10352884
89.36893689,134516.07163143,59910.63201093,-4631.85714880
89.37893789,135338.67692099,60837.25002336,-5500.69360611
89.38893889,135945.30812916,61929.82613039,-6354.99615010
89.39893989,136312.40725583,63139.44519360,-7187.58208953
89.40894089,136427.15769580,64416.70542483,-7991.39550639
89.41894189,136282.59437729,65712.80403496,-8758.84682287
89.42894289,135880.35901025,66978.81860533,-9483.21255311
89.43894389,135231.81807122,68167.66804786,-10159.32761155
89.44894489,134358.06280337,69234.11260503,-10783.58531287
89.45894589,133287.79087290,70138.17854239,-11354.23370412
89.46894689,132052.72656955,70842.04588713,-11870.17434670
89.47894789,130691.58703249,71311.52145074,-12332.53464786
89.48894889,129250.69745223,71521.67496937,-12746.00574736
89.49894989,127783.99075809,71456.84091491,-13118.84282636
89.50895090,126351.90494371,71111.10122639,-13462.67671790
89.51895190,125012.73085702,70490.70424526,-13791.27590377
89.52895290,123828.93938938,69611.63549339,-14122.47005200
89.53895390,122856.71832084,68507.89293732,-14476.61029120
89.54895490,122143.64748661,67232.81824128,-14876.16908893
89.55895590,121726.44573688,65856.47436108,-15344.56294481
89.56895690,121622.07217431,64455.67390043,-15902.85740019
89.57895790,121828.73098683,63114.79884388,-16569.59474609
89.58895890,122317.51788630,61915.34364412,-17354.22610724
89.59895990,123033.16510341,60933.55026144,-18256.77139000
89.60896090,123907.98606252,60227.24680458,-19268.82747576
89.61896190,124864.67611924,59837.25231022,-20373.32146396
89.62896290,125823.04624396,59779.12454472,-21544.29539290
89.63896390,126702.69585453,60042.27273590,-22747.67123060
89.64896490,127436.11423613,60600.11645242,-23947.93476160
89.65896590,127966.66205662,61413.21499515,-25107.98301846
89.66896690,128253.00301149,62429.02257625,-26192.86023847
89.67896790,128270.53519449,63583.37955710,-27170.94551214
89.68896890,128008.76128730,64811.04772014,-28015.55634994
89.69896990,127467.58376612,66044.56810257,-28703.47765033
89.70897090,126661.53173282,67216.74117795,-29219.63533707
89.71897190,125620.21729831,68261.52340749,-29557.72923082
89.72897290,124384.70931242,69118.36317765,-29719.51257355
89.73897390,123003.24123951,69732.23204988,-29712.70819861
89.74897490,121534.81795187,70057.09670989,-29555.02139629
89.75897590,120048.40017877,70061.02643346,-29275.43379214
89.76897690,118619.06900051,69728.33276569,-28912.53751294
89.77897790,117325.39798078,69058.54500419,-28512.43939171
89.78897890,116243.51504946,68074.70224284,-28128.41687141
89.79897990,115439.68100434,66830.60869421,-27819.01860339
89.80898090,114965.26116672,65406.46810369,-27643.27864935
89.81898190,114848.51364905,63901.01727483,-27653.71156307
89.82898290,115086.67394145,62426.54376457,-27889.78863915
89.83898390,115637.01221476,61101.33916774,-28369.05277093
89.84898490,116427.85593351,60031.70247315,-29086.89710409
89.85898590,117368.07203286,59302.08608162,-30018.02822117
89.86898690,118354.51146002,58961.55455343,-31114.46945963
89.87898790,119280.17884862,59020.45292294,-32309.15295847
89.88898890,120054.25832530,59460.80712901,-33530.94703645
89.89898990,120602.56331673,60238.08644290,-34706.95935171
89.90899090,120875.12633156,61280.45389540,-35768.88562596
89.91899190,120845.66438547,62503.32253296,-36658.20583329
89.92899290,120506.24133495,63816.51971693,-37326.09330405
89.93899390,119871.16022408,65125.78752844,-37739.88539771
89.94899490,118977.01151322,66336.55190503,-37884.93305344
89.95899590,117873.51239114,67361.95436103,-37760.54080084
89.96899690,116623.22361076,68121.76185372,-37380.31672458
89.97899790,115303.33970958,68553.18639989,-36778.76810013
89.98899890,114003.04800978,68613.62082419,-36010.19749483
89.99899990,112813.57495414,68283.24482990,-35140.29058198
90.00900090,111827.42464329,67567.68745410,-34246.55476526
90.01900190,111125.30688191,66514.64785280,-33415.32883479
90.02900290,110771.43214787,65211.49246951,-32736.59745419
90.03900390,110801.23424187,63771.01681758,-32286.94440610
90.04900490,111215.45434826,62326.30455711,-32125.21913696
90.05900590,111965.45478101,61019.97928607,-32276.54164273
90.06900690,112966.30717445,59982.94600261,-32732.36850875
90.07900790,114112.95480715,59315.39738214,-33455.04603690
90.08900890,115288.48122134,59074.16776384,-34378.11302237
90.09900990,116375.66314440,59266.99134728,-35411.95224934
90.10901090,117278.86553385,59867.48572747,-36465.54075931
90.11901190,117924.71863688,60817.73413517,-37449.95771872
90.12901290,118269.74065292,62030.17474782,-38286.43834658
90.13901390,118296.02560129,63407.41306166,-38911.20348182
90.14901490,118006.76217193,64846.54027751,-39275.63391333
90.15901590,117430.06523344,66243.28543060,-39353.16423632
90.16901690,116614.70175969,67498.76368198,-39138.34143062
90.17901790,115620.81296116,68523.13030186,-38640.28617567
90.18901890,114522.45818315,69241.31582453,-37887.96007214
90.19901990,113406.45953867,69600.06957010,-36932.19392485
90.20902090,112363.63160413,69571.18130929,-35838.30206598
90.21902190,111487.98913663,69148.42398092,-34682.03042545
90.22902290,110864.04215843,68364.37123479,-33547.01465458
90.23902390,110562.11891575,67293.23206083,-32522.17449601
90.24902490,110627.63297613,66036.98638952,-31685.18300709
90.25902590,111078.34695594,64719.46170494,-31099.20065395
90.26902690,111887.85502504,63474.45726375,-30798.67423801
90.27902790,112987.65522924,62435.85245828,-30786.50794243
90.28902890,114288.87409003,61709.01118930,-31038.49493392
90.29902990,115686.42878177,61366.57986820,-31506.92541526
90.30903090,117068.48572291,61434.66378956,-32121.45732906
90.31903190,118334.85451686,61902.51837210,-32804.99465055
90.32903290,119403.71974072,62732.00782311,-33482.19974263
90.33903390,120216.57224987,63858.11989771,-34084.19488960
90.34903490,120739.51926511,65198.92708465,-34553.04010386
90.35903590,120956.79172768,66668.32912963,-34842.02576819
90.36903690,120872.27146407,68177.66385021,-34918.56979254
